"Economy","Law Name","Law Number / Ref","Last Amended","Indicator ID","Article / Section","Discovery Tag","Location Reference","Verbatim Snippet","Mapping Rationale","Source URL","Confidence","Notes","Pillar","RDTII_Raw_Score","Coverage"
"India","Government of India, Ministry of Communications and IT, License Agreement for Provision of Unified Access Services after Migration from CMTS 2009","","","P7-I3","","","","","Under Unified License (UL): Part -I: CHAPTER-VI : SECURITY CONDITIONS, the following security condition is mentioned which shall be applicable for all services provided under UL, unless specified otherwise in the service specific Chapters in PART-II. Specifically,  39.20 states that the Licensee shall maintain all commercial records/ Call Detail Record (CDR)/ Exchange Detail Record (EDR)/ IP Detail Record (IPDR) with regard to the communications exchanged on the network. Such records shall be archived for at least two years for scrutiny by the Licensor for security reasons and may be destroyed thereafter unless directed otherwise by the Licensor. Licensor may issue directions /instructions from time to time with respect to commercial records, call detail records, exchange detail records, and IP detail records.

2. CHAPTER-IX INTERNET SERVICE
7. Security Conditions:
7.1 The Licensee shall maintain CDR/IPDR for Internet including Internet Telephony Service for a minimum period of two years. Parameters of IPDR shall be maintained as per the directions/instructions issued by the Licensor from time to time.
7.2 The Licensee shall maintain log-in/log-out details of all subscribers for services provided such as internet access, email, Internet Telephony, IPTV etc. These logs shall be maintained for a minimum period of two years.","https://dot.gov.in/sites/default/files/UAS%20license-agreement-19-12-2007.pdf?download=1","","BGK Timeframe: Since 2009 | BGK Note: Under Unified License (UL): Part -I: CHAPTER-VI : SECURITY CONDITIONS, the following security condition is mentioned which shall be applicable for all services provided under UL, unless specified otherwise in the service specific Chapters in PART-II

• 39.20 The Licensee shall maintain all commercial records/ Call Detail Record (CDR)/ Exchange Detail Record (EDR)/ IP Detail Record (IPDR) with regard to the communications exchanged on the network. Such records shall be archived for at least two years for scrutiny by the Licensor for security reasons and may be destroyed thereafter unless directed otherwise by the Licensor. Licensor may issue directions /instructions from time to time with respect to commercial records /CDR/IPDR/EDR.","7","1","Internet Service Providers"
"India","Prevention of Money-laundering (Maintenance of Records of the Nature and Value of Transactions, the Procedure and Manner of Maintaining and Time for Furnishing Information and Verification and Maintenance of Records of the Identity of the Clients of the Banking Companies, Financial Institutions and Intermediaries) Rules 2005","","","P7-I3","Section 10","","","","As mentioned in footnote 2 (on page 82) attached to the section 10. Maintenance of the records of the identity of clients. part 3 states that banking information must be stored for 10 years ""from the date of cessation of the transactions between the client and the banking company, financial institution or intermediary, as the case may be"".","https://upload.indiacode.nic.in/showfile?actid=AC_CEN_2_2_00035_200315_1517807326550&type=rule&filename=The%20Prevention%20of%20Money-laundering%20(Maintenance%20of%20Records)%20Rules; http://govaccess.cdt.info./business-records.php","","BGK Timeframe: Since July 2005","7","1","Banking companies and financial institutions"
"India","Securities and Exchange Board of India (Listing Obligations and Disclosure Requirements) Regulations 2015","","","P7-I3","","","","","As per the SEBI Listing Regulations, a listed entity (i.e. an entity which is listed on the stock market) is required to have a policy for the preservation of documents. The SEBI Listing Regulations require that records, books, papers and documents of the company be preserved as per the following classifications:
i) Schedule I - to be preserved permanently. Documents listed under these schedule include incorporation documents, share certificates, register of minutes of board meetings, register of members etc.
ii) Schedule II – to be preserved for eight years. Documents listed under this schedule include books of accounts, attendance register of board meetings, register of debenture holders etc.
iii) Schedule III – to be preserved for a minimum period of five years or such higher period as may be determine by the board of directors of the company. Documents listed under this schedule include register of stock options, register of directors and key managerial personnel, disclosures made under applicable company laws etc.
As per the SEBI Listing Regulations, documents set out in Schedule I and II can be kept in electronic mode. The complete list of documents under each schedule is set out in the SEBI Listing Regulations.","https://www.sebi.gov.in/legal/regulations/sep-2023/securities-and-exchange-board-of-india-listing-obligations-and-disclosure-requirements-regulations-2015-last-amended-on-september-20-2023-_77239.html","","BGK Timeframe: Since December 2015","7","1","Listed (Public) Companies"
"India","Government of India Ministry of Electronics and Information Technology (MeitY) Indian Computer Emergency Response Team (CERT-In) No. 20(3)/2022-CERT-In Directions under sub-section (6) of section 70B of the Information Technology Act, 2000 relating to Information Security Practices,Procedure, Prevention, Response and Reporting of Cyber Incidents for Safe and Trusted Internet 2022","","","P7-I3","","","","","India's Computer Emergency Response Team (CERT-in) introduced a new directive that requires all VPN, VPS, and cloud providers to store sensitive user data for a minimum of five years. Including: Validated names of subscribers/customers hiring the services, Email address and IP address and time stamp used at the time of registration, purpose of hiring, address and contact numbers, IP allotted, and more (Clause vi).","https://www.pfrda.org.in/writereaddata/links/cert%201-2%20pages8112e879-dd34-4486-ace1-df7af3f458dc.pdf","","BGK Timeframe: Since April 2022 | BGK Note: THIRD PARTY LINK: https://timesofindia.indiatimes.com/gadgets-news/explainer-new-vpn-rules-why-vpn-companies-are-upset-and-what-they-mean-for-you/articleshow/92270798.cms","7","1","VPN"
"India","Reserve Bank of India Master Direction on Issuance and Operation of Prepaid Payment Instruments (PPI)","","November 2020","P7-I3","Clause 6","","","","Under Clause 6 (Safeguards against Money Laundering (KYC / AML / CFT) Provisions), 6.3 PPI issuers shall maintain a log of all the transactions undertaken using the PPIs for at least ten years. This data shall be made available for scrutiny to RBI or any other agency / agencies as may be advised by RBI.","https://www.rbi.org.in/Scripts/BS_ViewMasDirections.aspx?id=11142","","BGK Timeframe: Since October 2017, last amended in November 2020","7","1","Prepaid Payment Instruments"
"India","Government of India Ministry of Electronics and Information Technology (MeitY) Indian Computer Emergency Response Team (CERT-In) No. 20(3)/2022-CERT-In Directions under sub-section (6) of section 70B of the Information Technology Act, 2000 relating to Information Security Practices,Procedure, Prevention, Response and Reporting of Cyber Incidents for Safe and Trusted Internet 2022","","","P7-I3","","","","","All service providers, intermediaries, data centres, body corporate and Government organisations shall mandatorily enable logs of all their ICT systems and maintain them securely for a rolling period of 180 days and the same shall be maintained within the Indian jurisdiction (Clause vi).","https://www.pfrda.org.in/writereaddata/links/cert%201-2%20pages8112e879-dd34-4486-ace1-df7af3f458dc.pdf","","BGK Timeframe: Since April 2022","7","1","Horizontal"
"India","Reserve Bank of India (Know Your Customer (KYC)) Directions 2016","","January 2024","P7-I3","","","","","In chapter 5, the circular requires to  (a) maintain all necessary records of transactions between the Regulated entities(RE) and the customer, both domestic and international, for at least five years from the date of transaction;

(b) preserve the records pertaining to the identification of the customers and their addresses obtained while opening the account and during the course of business relationship, for at least five years after the business relationship is ended;","https://www.rbi.org.in/CommonPerson/english/scripts/notification.aspx?id=2607","","BGK Timeframe: Since Februaru 2016, last amended in January 2024","7","1","All entities regulated by Reserve Bank of India"
"India","Information Technology (Intermediary Guidelines and Digital Media Ethics Code) Rules 2021","","April 2023","P7-I3","","","","","Due diligence by an intermediary: An intermediary, including a social media intermediary, a significant social media intermediary and an online gaming intermediary, shall observe the following due diligence while discharging its duties, namely: (g) where upon receiving actual knowledge under clause (d), on a voluntary basis on violation of clause (b), or on the basis of grievances received under sub-rule (2) any information has been removed or access to which has been disabled, the intermediary shall, without vitiating the evidence in any manner, preserve such information and associated records for one hundred and eighty days for investigation purposes, or for such longer period as may be required by the court or by Government agencies who are lawfully authorised;
(h) where an intermediary collects information from a user for registration on the computer resource, it shall retain his information for a period of one hundred and eighty days after any cancellation or withdrawal of his registration, as the case may be.

Specifically, intermediaries include, for example, a social media intermediary, a significant social media intermediary and an online gaming intermediary.","https://www.meity.gov.in/writereaddata/files/Information%20Technology%20%28Intermediary%20Guidelines%20and%20Digital%20Media%20Ethics%20Code%29%20Rules%2C%202021%20%28updated%2006.04.2023%29-.pdf","","BGK Timeframe: Since February 2021, last amended in April 2023","7","1","Internet Intermediaries"
"India","Notification 20-271/2010 AS-I (Vol.-III) Amendment in Unified License (UL) Agreement for Change in Time Period of Storage of Call Detail Record (CDR)/ Exchange Detail Record (EDR)/ IP Detail Record (IPDR)-regarding 2021","","","P7-I3","Clause 7","","","","Provides a list of te following amended clauses: 39.20 The Licensee shall maintain all commercial records/ Call Detail Record (CDR)/ Exchange Detail Record (EDR)/ IP Detail Record (IPDR) with regard to the communications exchanged on the network. Such records shall be archived for at least two years for scrutiny by the Licensor for security reasons and may be destroyed thereafter unless directed otherwise by the Licensor. Licensor may issue directions /instructions from time to time with respect to commercial records/ CDR /IPDR /EDR.

Part II Chapter IX (Internet service) Clause 7 Security Conditions: 7.1 The Licensee shall maintain CDR/IPDR for Internet including Internet Telephony Service for a minimum period of two years. Parameters of IPDR shall be maintained as per the directions/instructions issued by the Licensor from time to time.

7.2 The Licensee shall maintain login/log-out details of all subscribers for services provided such as internet access, e-mail, Internet Telephony, lPTV etc. These logs shall be maintained for a minimum period of two years.","https://dot.gov.in/sites/default/files/21122021%20UL%20CDR%20two%20years.pdf","","BGK Timeframe: Since December 2021","7","1","Call Detail Record (CDR)/ Exchange Detail Record (EDR)/ IP Detail Record (IPDR)"
"India","Information Technology (Guidelines for Cyber Café) Rules 2011","","","P7-I3","Section 3","","","","(2). Further the intermediary shall preserve such (illegal information mentioned in section 3) information and associated records for at least ninety days for investigation purposes. AND  The Cyber Café shall keep a record of the user identification document by either storing a photocopy or a scanned copy of the document duly authenticated by the user and authorised representative of cyber cafe. Such record shall be securely maintained for a period of at least one year.","https://www.meity.gov.in/sites/upload_files/dit/files/RNUS_CyberLaw_15411.pdf","","BGK Timeframe: Since April 2011","7","1","Cyber Cafes"
"India","International Financial Services Centres Authority (Market Infrastructure Institutions) Regulations 2021","","","P7-I3","","","","","Regulation 39(1) of IFSCA (Market Infrastructure Institutions) Regulations, 2021 and Rule 14 of the Securities Contracts (Regulation) Rules, 1957 requires that stock exchanges must keep the following books and records in an electronic retrieval form for minimum of 20 years:
(1) Minute books of the meetings of— (a) members; (b) governing body; (c) any standing committee or committees of the governing body or of the general body of members.
(2) Register of members showing their full names and addresses. Where any member of the stock exchange is a firm, full names and addresses of all partners shall be shown.
(3)Register of authorised clerks.
(4)Register of remisiers of authorised assistants.
(5)Record of security deposits.
(6)Margin deposits book.
(7)Ledgers.
(8)Journals.
(9)Cash book.
(10)Bank passbook
(11) such other records as may be specified by Authority from time to time.

Regulation 39(2) of the Regulation, every recognized clearing corporation shall maintain and preserve the following documents in electronic retrieval form (minimum period of 20 years):
(a) Minute books of the meetings of:
(i) governing board;
(ii) any committees of the governing board;
(b) Record of clearing members showing their full names, addresses and details of bank and depository accounts for settlement purposes;
(c) Transaction records;
(d) Record of security deposits;
(e) Margin deposits book;
(f) Client margin collection details;
(g) Ledgers;
(h) Journals;
(i) Cash book;
(j) Bank account statement;
(k) Such other records as may be specified by the Authority from time to time.

Additionally, regulation 57 of the Regulation, every recognized depository shall maintain the following documents in electronic retrieval form (a minimum period of 20 years):
a) records of securities dematerialised and rematerialised;
b) the names of the transferor, transferee, and the dates of transfer of securities;
c) a register and an index of beneficial owners;
d) details of the holding of the securities of beneficial owners as at the end of each day;
e) records of instructions received from and sent to participants, issuers, issuers’ agents and beneficial owners;
f) records of approval, notice, entry and cancellation of pledge or hypothecation, as the case may be;
g) details of participants;
h) details of securities declared to be eligible for dematerialisation in the depository; and
i) such other records as may be specified by the Authority from time to time.","https://ifsca.gov.in/Legal/Index?MId=MMc3uVo6gKc=","","BGK Timeframe: Since April 2021 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Stock exchange"
"India","Securities Contracts (Regulation) Rules, 1957","","","P7-I3","Regulation 39(1); Rule 14; Regulation 39(2); Regulation 57","","","","Regulation 39(1) of IFSCA (Market Infrastructure Institutions) Regulations, 2021 and Rule 14 of the Securities Contracts (Regulation) Rules, 1957 requires that stock exchanges must keep the following books and records in an electronic retrieval form for minimum of 20 years:
(1) Minute books of the meetings of— (a) members; (b) governing body; (c) any standing committee or committees of the governing body or of the general body of members.
(2) Register of members showing their full names and addresses. Where any member of the stock exchange is a firm, full names and addresses of all partners shall be shown.
(3)Register of authorised clerks.
(4)Register of remisiers of authorised assistants.
(5)Record of security deposits.
(6)Margin deposits book.
(7)Ledgers.
(8)Journals.
(9)Cash book.
(10)Bank passbook
(11) such other records as may be specified by Authority from time to time.

Regulation 39(2) of the Regulation, every recognized clearing corporation shall maintain and preserve the following documents in electronic retrieval form (minimum period of 20 years):
(a) Minute books of the meetings of:
(i) governing board;
(ii) any committees of the governing board;
(b) Record of clearing members showing their full names, addresses and details of bank and depository accounts for settlement purposes;
(c) Transaction records;
(d) Record of security deposits;
(e) Margin deposits book;
(f) Client margin collection details;
(g) Ledgers;
(h) Journals;
(i) Cash book;
(j) Bank account statement;
(k) Such other records as may be specified by the Authority from time to time.

Additionally, regulation 57 of the Regulation, every recognized depository shall maintain the following documents in electronic retrieval form (a minimum period of 20 years):
a) records of securities dematerialised and rematerialised;
b) the names of the transferor, transferee, and the dates of transfer of securities;
c) a register and an index of beneficial owners;
d) details of the holding of the securities of beneficial owners as at the end of each day;
e) records of instructions received from and sent to participants, issuers, issuers’ agents and beneficial owners;
f) records of approval, notice, entry and cancellation of pledge or hypothecation, as the case may be;
g) details of participants;
h) details of securities declared to be eligible for dematerialisation in the depository; and
i) such other records as may be specified by the Authority from time to time.","https://www.sebi.gov.in/sebi_data/attachdocs/1399433501593.pdf","","BGK Timeframe: Since 1957 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Stock exchange"
"India","International Financial Services Centres Authority (Capital Market Intermediaries) Regulations 2021","","","P7-I3","Regulation 14(1); Regulation 14(2)","","","","Regulation 14(1) of IFSCA Capital Market Intermediaries Regulation, every capital market intermediary shall maintain the following books and records in electronic retrieval form ( a minimum period of 10 years):
a) a copy of the balance sheet at the end of each accounting period;
b) a copy of profit and loss account for each accounting period;
c) a copy of the auditor’s report on the accounts for each accounting period;
d) a statement of net worth for each quarter;
e) documentation relating to compliance with AML and CFT guidelines;
f) documents relating to account opening of each client and any power of attorney or signature authority forms of the clients;
g) relevant records and documents relating to its activities in capital markets; and
h) such other books of accounts, records and documents as may be specified by the Authority from time to time.

Regulation 14(2) of the Regulations, in relation to a capital market intermediary not being a body corporate, it shall maintain the following books of accounts in electronic retrieval from a minimum peiord of 10 years, records and documents, namely, -
(a) all sums of money received and expended;
(b) its assets and liabilities;
(c) a statement of net worth for each quarter;
(d) documentation relating to compliance with AML and CFT guidelines;
(e) documents relating to account opening of each client and any power of attorney or signature authority forms of the clients;
(f) relevant records and documents relating to its activities in capital markets; and
(g) such other books of accounts, record and documents as may be specified by the Authority from time to time.","https://ifsca.gov.in/Document/Legal/ifsca-capital-market-intermediaries-regulations-2021-as-amended-up-to-july-3-202320072023040848.pdf","","BGK Timeframe: Since 2021 amended in July 2023 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Banking companies and financial institutions"
"India","International Financial Services Centres Authority (Fund Management) Regulations 2022","","","P7-I3","Regulation 119(2); Regulation 119(3)","","","","Regulation 119(2) of the IFSCA (Fund Management) Regulations 2022, every Fund Management Entity shall maintain the following records for a minimum period of 10 years in electronic retrieval form:
a) a copy of the balance sheet at the end of each accounting period;
b) a copy of profit and loss account for each accounting period;
c) a copy of the auditor’s report on the accounts for each accounting period;
d) a statement of net worth for each quarter;
e) documents relating to compliance with AML and CFT guidelines;
f) documents relating to account opening of each client and any power of attorney or signature authority forms of the clients;
g) relevant records and documents relating to its activities under these regulations; and
h) such other books of accounts, records and documents as may be specified by the Authority from time to time.

Additionally, Regulation 119(3), every Fund Management Entity shall maintain the following records in electronic retrieval form (a minimum period of 5 years after the winding up of the scheme):
a) the assets under each scheme;
b) valuation policies and practices;
c) investment strategies;
d) particulars of investors and their contribution;
e) rationale for investments made.","https://ifsca.gov.in/Document/Legal/ifsca-fund-management-regulations-2022-as-amended-upto-april-11-202324042023105305.pdf","","BGK Timeframe: Since April 2022 amended in April 2023 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Banking companies and financial institutions"
"India","International Financial Services Centres Authority (Maintenance of Insurance Records and Submission of Requisite Information for Investigation and Inspection) Regulations 2022","","","P7-I3","Regulation 10; Rule 39","","","","In terms of Regulation 10 of IFSCA (Maintenance of Insurance Records and Submission of Requisite Information for Investigation and Inspection) Regulations 2022, every IIO and IIIO shall maintain all records, information, data, documents, books and registers maintained under the Insurance Act, 1938, any other applicable law or the rules, regulations, guidelines, circulars or directions issued thereunder.

For a minimum period of 7 years, as prescribed under clause (8) of rule 39 of the Insurance Rules, 1939, or as per other applicable legal requirements, whichever is later.
The period shall be counted from the date –
a) of last transaction on the respective records or from the date of expiry of the policy whichever is later;
b) on which the claim is settled.”","https://ifsca.gov.in/Legal/Index?MId=gPMqPzkjcD4=","","BGK Timeframe: Since 2022 amended in January 2023 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Banking companies and financial institutions"
"India","International Financial Services Centres Authority (Anti Money Laundering, Counter Terrorist-Financing and Know Your Customer) Guidelines 2022","","","P7-I3","Clause 9; Clause 10.1; Clause 9.4","","","","In terms of Clause 9 of IFSCA (Anti Money Laundering, Counter Terrorist Financing and Know Your Customer Guidelines 2022), all Regulated Entities shall maintain the following records:
(a) a copy of all documents and information obtained in undertaking initial and ongoing Customer Due Diligence;
(b) records of customer business relationships (both original and certified copies), which include: -
(i) correspondence of business and other information relating to a customer’s account;
(ii) adequate records of transactions to enable standalone transactions to be reconstructed; and
(iii) internal findings and analysis relating to a business transaction or other transactions, where the transaction or business may be unusual or suspicious, whether or not it results in a Suspicious Transactions Report;
(c) notifications made under Clause 10.1.(b) of the Guidelines [Policies, procedures, systems and controls, put up in place by the Regulated Entities, which ensure that whenever any of its employee, acting in the ordinary course of his employment, either:
(i) knows;
(ii) suspects; or
(iii) has reasonable grounds for knowing or suspecting; that a person is engaged in or attempting ML/TF, that employee promptly notifies the Principal Officer of the Regulated Entity with all relevant details].;
(d) Suspicious Transactions Reports and any relevant supporting documents and information, including internal findings and analysis;
(e) any relevant communications, if made with the FIU;
(f) all the risk assessment documents referred to in Clause 9.4 of the Guidelines; and
(g) any other matter that the Regulated Entity may be expressly required to record and maintain, under these Guidelines.

For a minimum period of 6 years at least six years or for such period as prescribed under the applicable laws, from the date on which business relationship has ended or transaction is completed.","https://ifsca.gov.in/Viewer?Path=Document%2FLegal%2Fifsca-aml-cft-kyc-guidelines-202229052023021818.pdf&Title=IFSCA%20%28Anti%20Money%20Laundering%2C%20Counter%20Terrorist-Financing%20and%20Know%20Your%20Customer%29%20Guidelines%2C%202022&Date=01%2F11%2F2022","","BGK Timeframe: Since November 2022 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Banking companies and financial institutions"
"India","International Financial Services Centres Authority Banking Handbook on Conduct of Business Directions 2023","","","P7-I3","Clause 6; Clause 7; Clause 3; Clause 9; Clause 4","","","","Module No.3 (clause 6) of the Banking Handbook:
Banks shall keep records of:
(a) the procedures which it has followed under this module including any documents that evidence the Client’s classification; and
(b) any notification sent to the Client under module, together with evidence of dispatch.
At least seven years from the date on which the business relationship with a client ended or for such period as may be required by any law, whichever is longer.

Module No.4 (clause 7) of the Banking Handbook:
An Authorised Promoter must keep a record of all Communications with clients Financial Promotion that it makes or approves.
The record must include at least the following detail:
(a) the name of the senior Employee who reviewed the Financial Promotion;
(b) the date the Financial Promotion was made or approved;
(c) if the Financial Promotion was in writing, a copy of the Financial Promotion; and
(d) if the Financial Promotion was not in writing, details of the Financial Promotion and its outcome, including a note stating if the Client requested the termination of a real time Financial Promotion.
The Authorised Promoter must keep the records for at least 7 years after the Financial Promotion is no longer made or for such period as may be required by any law, whichever is longer.

Module No.6 (clause 3) of the Banking Handbook:
The Banks should retain a copy of the client agreement for a period of seven years from the date on which the relationship with the relevant Client has ended or for such period as may be required by any law, whichever is longer.

Module No.8 (clause 9) of the Banking Handbook:
The Banks shall maintain record of inducements disclosed to the clients for a period of seven years after such inducement was disclosed.

Module No. 10 (clause 4) of the Banking Handbook:
The Banks must maintain a record of all complaints made against it. Note: the records should contain the name of the complainant, the substance of the complaint, a record of the BU’s response, and any other relevant correspondence or records, and the action taken by the IBU to resolve each complaint. A minimum period of seven years from the date of receipt of a complaint or the period mandated by any law, whichever is longer.

Module No.13 of the Banking Handbook:
An IFSC Covered Entity should ensure that all relevant books, and all transaction information and related information are kept –
(a) in the case of any relevant book, until at least five years after the last date of the expiry or termination of a contract, an agreement or a transaction to which the book relates;
(b) in the case of any transaction information or related information until at least five years after the
date of the expiry or termination of the contract, agreement or transaction to which the information relates.","https://ifsca.gov.in/Document/Legal/the-ifsca-banking-handbook-conduct-of-business-directions13082021060337.pdf","","BGK Timeframe: Since July 2023 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Banking companies and financial institutions"
"India","Companies Act No.18 2013","","2020","P7-I3","Section 128(5)","","","","Every company shall prepare and keep at its registered office books of account and other relevant books and papers and financial statement for every financial year which give a true and fair view of the state of affairs of the company. Such records are required to be maintained for a period of not less than 8 financial years [section 128(5)].","http://www.mca.gov.in/Ministry/pdf/General_Circular_25_2014.pdf","","BGK Timeframe: Since August 2013, last amended in 2020 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.","7","1","Banking companies and financial institutions"
"India","Government of India, Ministry of Corporate Affairs, Companies (Management and Administration) Rules 2014","","","P7-I3","Section 92","","","","(a) Copies of all annual returns prepared under section 92 of the Companies Act and copies of all certificates and documents required to be annexed thereto
(b) The register of members along with the index
(c) The register of debenture holders or any other security holders along with the index
(d) The foreign register of members
(e) Foreign register of debenture holders or any other security holders.

(a) shall be preserved for a period of 8 years from the date of filing with the Registrar.
(b) shall be preserved permanently
(c) shall be preserved for a period of eight years from the date of redemption of debentures or securities, as the case may be.
(d) shall be preserved permanently unless it is discontinued and all the entries are transferred to any other foreign register or to the principal register
(e) shall be preserved for a period of eight years from the date of redemption of such debentures or securities.","https://thc.nic.in/Central%20Governmental%20Rules/Companies%20(Management%20and%20Administration)%20Rules","","BGK Timeframe: Since March 2014 | BGK Note: Information provided by Government verification. All Regulated Entities, registered, licensed, recognized or authorized by IFSCA, are required to maintain and preserve their records for certain minimum periods as prescribed/specified under the relevant Acts/rules/regulations.

Rule 15 Preservation of Register of Members etc. and Annual Return

(1) The register of members along with the index shall be preserved permanently and shall be kept in the custody of the company secretary of the company or any other person authorized by the Board for such purpose; and

(2) The register of debenture holders or any other security holders along with the index shall be preserved for a period of eight years from the date of redemption of debentures or securities, as the case may be, and shall be kept in the custody of the company secretary of the company or any other person authorized by the Board for such purpose.

(3) Copies of all annual returns prepared under section 92 and copies of all certificates and documents required to be annexed thereto shall be preserved for a period of eight years from the date of filing with the Registrar.

(4) The foreign register of members shall be preserved permanently, unless it is discontinued and all the entries are transferred to any other foreign register or to the principal register. Foreign register of debenture holders or any other security holders shall be preserved for a period of eight years from the date of redemption of such debentures or securities.

Rule 16 Copies of the Registers and Annual Return

Copies of the registers maintained under section 88 or entries therein and annual return filed under section 92 shall be furnished to any member, debenture-holder, other security holder or beneficial owner of the company or any other person on payment of such fee as may be specified in the Articles of Association of the company but not exceeding rupees ten for each page and such copy shall be supplied by the company within a period of seven days from the date of deposit of fee to the company.","7","1","Banking companies and financial institutions"
"India","Information Technology (Intermediary Guidelines and Digital Media Ethics Code) Rules 2021","","April 2023","P7-I4","Rule 4","","","","Under the Information Technology Rules of 2021, a ""significant"" social media intermediary (defined as a social media intermediary having number of registered users in India above 5,000,000) must appoint a Chief Compliance Officer who must ensure compliance with the Rules and will be liable in any proceedings relating to any relevant third-party information, data or communication link made available or hosted by that intermediary where he/she fails to ensure that such intermediary observes due diligence while discharging its duties under the Rules (Rule 4 Additional due diligence to be observed by significant social media intermediary and online gaming intermediary).","https://www.meity.gov.in/writereaddata/files/Information%20Technology%20%28Intermediary%20Guidelines%20and%20Digital%20Media%20Ethics%20Code%29%20Rules%2C%202021%20%28updated%2006.04.2023%29-.pdf","","BGK Timeframe: Since February 2021, last amended in April 2023","7","0","Significant social media intermediaries"
"India","Digital Personal Data Protection Act No. 22 2023","","","P7-I4","Article 10","","","","Article 10 (Additional obligations of significant data fiduciary) of the Act states that the Significant Data Fiduciary shall appoint a Data Protection Officer who shall— (i) represent the Significant Data Fiduciary under the provisions of this Act; and (ii) be based in India;  (iii) be an individual responsible to the Board of Directors or similar governing body of the Significant Data Fiduciary; and (iv) be the point of contact for the grievance redressal mechanism under the provisions of this Act.

Article 10 of the Act also states that the Significant Data Fiduciary shall periodic Data Protection Impact Assessment, which shall be a process comprising a description of the rights of Data Principals and the purpose of processing of their personal data, assessment and management of the risk to the rights of the Data Principals, and such other matters regarding such process as may be prescribed;","https://www.meity.gov.in/writereaddata/files/Digital%20Personal%20Data%20Protection%20Act%202023.pdf","","BGK Timeframe: Since August 2023","7","1","Horizontal"
